"subject_id"	"subject_snippet"	"property"	"object_id"	"object_label"	"object_snippet"	"snippet"
"http://data.mimotext.uni-trier.de/entity/Q1011"	"Micromégas"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3902"	"criticism"	"antiklerikalen"	"In manchem Bayle und Fontenelle, Rabelais, dem Barockroman und den Romanciers der ersten Jahrhunderthälfte verpflichtet und an die Tradition der oft frivolen antiklerikalen Novellistik anknüpfend, macht er den sogenannten ›conte philosophique‹ zur mustergültigen Gattung: Es erscheinen u. a. Zadig ou La destinée (1747/1748), Micromégas (1752/1754), L’ingénu (1767) und La Princesse de Babylone (1768)."
"http://data.mimotext.uni-trier.de/entity/Q1012"	"Naufrage des îles flottantes"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3922"	"philosophy"	"aufklärerischen Utopismus"	"In scharfem Gegensatz zum Zukunftsoptimismus, der im (teilweise militanten und präkommunistischen) aufklärerischen Utopismus (Morelly, Naufrage des îles flottantes, 1753; Code de la nature, 1755; Dom Deschamps) sogar die künftige menschliche Unsterblichkeit in Erwägung zieht (Deschamps, Condorcet), stellt sich schließlich neben Skepsis gegenüber der Zivilisation auch Erwartung von Dekadenz ein."
"http://data.mimotext.uni-trier.de/entity/Q1022"	"Candide"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3922"	"philosophy"	"Hochaufklärung"	"In die Hochaufklärung fallen zentrale Schriften Diderots, Rousseaus, Turgots, d’Alemberts, Helvétius’ und so bedeutende Einzelwerke wie Voltaires Candide (1759)."
"http://data.mimotext.uni-trier.de/entity/Q1022"	"Candide ou L’optimisme"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3902"	"criticism"	"pointierte Absage"	"Voltaires Candide ou L’optimisme (1759) lässt sich als pointierte Absage an die Theodizee und den Leibnizschen Optimismus lesen."
"http://data.mimotext.uni-trier.de/entity/Q1022"	"Candide ou L’optimisme"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3916"	"comic"	"slapstickartig, komisch verkürzt und burlesk pointiert"	"Mit Candide ou L’optimisme (1759), einem Höhepunkt seines Erzählwerks, einem Text, der Parallelen zu Samuel Johnsons im selben Jahr erschienenem Roman History of Rasselas, Prince of Abyssinia aufweist, bezieht Voltaire mit literarischer Raffinesse in dieser Streitfrage Stellung. In dreißig Kapiteln hetzt der Erzähler den Titelhelden, dessen sprechender Name ihn als sympathischen naiven Jüngling ausweist, um die Welt. Er wird ständig neuen Anfechtungen, Bewährungsproben und Katastrophen ausgesetzt, von denen eine der fürchterlichsten das Erdbeben von Lissabon ist. Der tapfere Optimist wird auch in den Siebenjährigen Krieg verstrickt. Er und seine Leidensgenossen werden von Würdenträgern der großen monotheistischen Religionen verfolgt und gequält. Voltaire ist der Auffassung: »Tous les genres sont bons, sauf le genre ennuyeux« (»Préface« zu L’enfant prodigue, 1736), und entsprechend sind seine Erzählwerke höchst unterhaltsam und abwechslungsreich."
"http://data.mimotext.uni-trier.de/entity/Q1022"	"der Handlung"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3902"	"criticism"	"erzählerischen Widerlegung"	"Der Fortgang der Handlung dient der erzählerischen Widerlegung dieses absurden und erfahrungsresistenten metaphysischen Optimismus."
"http://data.mimotext.uni-trier.de/entity/Q1022"	"Candide"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3920"	"(pseudo-)historical elements"	"der hellenistische Liebesroman"	"Candide verzichtet in charakteristischer Weise auf psychologische Vertiefung. Unterschiedliche Erzähltraditionen greifen ineinander: der hellenistische Liebesroman mit den Momenten der Trennung und der Wiedervereinigung der Liebenden am Ende, der variationsreiche Abenteuerroman, der Barockroman mit seinen Täuschungen, Verkennungen und Katastrophen sowie der episodenreiche Schelmenroman, der in der ersten Jahrhunderthälfte stilprägend ist und den schmerzvollen Erwerb von Lebenserfahrung schildert."
"http://data.mimotext.uni-trier.de/entity/Q1022"	"Candide"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3922"	"philosophy"	"eine philosophische Theorie"	"Ein ›conte philosophique‹ ist Candide deswegen, weil eine philosophische Theorie gewissermaßen im Erzählen erprobt wird."
"http://data.mimotext.uni-trier.de/entity/Q1039"	"L’an 2440, rêve s’il en fut jamais"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3920"	"(pseudo-)historical elements"	"Uchronie"	"Dies gilt auch für unterschiedliche Formen des Historischen (besonders Mittelalter und Renaissance), Fantastischen (Reise auf den Mond, Eldorado, hybride Wesen zwischen Mensch und Tier, Monster), der Utopie (Marivaux, Voltaire, Morelly, Bernardin de Saint-Pierre, Sade) und der Uchronie (Louis-Sébastien Mercier, L’an 2440, rêve s’il en fut jamais, 1770/1785/1786)."
"http://data.mimotext.uni-trier.de/entity/Q1040"	"Le diable amoureux"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3922"	"philosophy"	"ein fantastisch-okkultistischer Satanismus"	"aus einem ursprünglich pikaresken Teufelsmotiv entwickelt sich ein fantastisch-okkultistischer Satanismus (Jacques Cazotte, Le diable amoureux, 1772/1776), der in den Satanismus der Schauerromantik und der Romantik mündet (E. T. A. Hoffmann, Baudelaire)."
"http://data.mimotext.uni-trier.de/entity/Q1053"	"Les liaisons dangereuses"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3896"	"analysis of passions"	"Selbstkonstruktion"	"Eine der stärksten weiblichen Stimmen des Dix-Huitième ist zweifellos die der Marquise de Merteuil in Choderlos de Laclos’ Les liaisons dangereuses (1782) (besonders Brief 81): Zeugnis einer epochalen weiblichen Selbstkonstruktion."
