"subject_id"	"subject_snippet"	"property"	"object_id"	"object_label"	"object_snippet"	"snippet"
"http://data.mimotext.uni-trier.de/entity/Q1033"	"Bélisaire"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3922"	"philosophy"	"philosophischen"	"Im Jahr 1767 ging – anders als kaum ein Jahrzehnt zuvor im Fall von Helvétius’ sensualistischer Schrift De l'Esprit – der Kampf um das Druckprivileg für Marmontels philosophischen Roman Bélisaire positiv aus:"
"http://data.mimotext.uni-trier.de/entity/Q1039"	"L’An 2440"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3922"	"philosophy"	"aufklärerischen"	"Vor allem aber entsteht die erste Uchronie (Mercier, L’An 2440, 1770), d.h. Transposition des utopischen Ideals (bei identischem Raum) aus dem Raum in die Zeit, die Zukunft, die der Traum (Untertitel: “Rêve s’il en fut jamais”) zu antizipieren vermag. Auffällig sind gerade in Merciers Roman, der das Ende der Reiseutopie ankündigt und die Geschichte des Antizipationsromans des 19. und 20. Jahrhunderts einleitet, die dem Autor selbst aus seiner aufklärerischen Perspektive noch keineswegs bewußten Kehrseiten der utopischen Medaille besonders für die Freiheiten des Individuums, die auf die “Dialektik der Aufklärung” verweisen:"
"http://data.mimotext.uni-trier.de/entity/Q1039"	"L’An 2440"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3918"	"didactics"	"Dialektik der Aufklärung"	"Vor allem aber entsteht die erste Uchronie (Mercier, L’An 2440, 1770), d.h. Transposition des utopischen Ideals (bei identischem Raum) aus dem Raum in die Zeit, die Zukunft, die der Traum (Untertitel: “Rêve s’il en fut jamais”) zu antizipieren vermag. Auffällig sind gerade in Merciers Roman, der das Ende der Reiseutopie ankündigt und die Geschichte des Antizipationsromans des 19. und 20. Jahrhunderts einleitet, die dem Autor selbst aus seiner aufklärerischen Perspektive noch keineswegs bewußten Kehrseiten der utopischen Medaille besonders für die Freiheiten des Individuums, die auf die “Dialektik der Aufklärung” verweisen:"
"http://data.mimotext.uni-trier.de/entity/Q1053"	"Liaisons dangereuses"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3921"	"moral"	"moralischen"	"Seine Liaisons dangereuses (1782), ein Briefroman wie Rétifs Paysan/ Paysanne, schöpfen alle Möglichkeiten dieser Romanform aus; die Entlarvung der moralischen Entartung der “bonne compagnie” des Ancien régime, in der nicht Authentizität und Gefühl herrschen, sondern Wille zur Macht, zerebral gesteuerter Sadismus und extreme Eitelkeit, geschieht mit dem Mittel des Briefs."
"http://data.mimotext.uni-trier.de/entity/Q1065"	"La paysanne pervertie"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3902"	"criticism"	"zivilisationskritisch-moralistisch"	"Die meisten seiner Romane sind autobiographisch fundiert und zivilisationskritisch-moralistisch ausgerichtet (Le paysan perverti ou les dangers de la ville, 1776; La paysanne pervertie, 1784)."
"http://data.mimotext.uni-trier.de/entity/Q1065"	"La paysanne pervertie"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3921"	"moral"	"zivilisationskritisch-moralistisch"	"Die meisten seiner Romane sind autobiographisch fundiert und zivilisationskritisch-moralistisch ausgerichtet (Le paysan perverti ou les dangers de la ville, 1776; La paysanne pervertie, 1784)."
"http://data.mimotext.uni-trier.de/entity/Q1429"	"Julie ou La Nouvelle Héloïse"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3896"	"analysis of passions"	"psychologische Analyse"	"Zum fast unangefochtenen formalen und thematischen Modell der Romanliteratur bis weit über die Revolution hinaus wurde bekanntlich Rousseaus Briefroman Julie ou La Nouvelle Héloïse (1761), eine Art “roman philosophique”, der die Bedrohung der rationalisierten Welt durch das Irrationale in einer Welt der gestörten Harmonie von Natur und Gesellschaft illustriert. Die Art und Weise, wie Rousseau, von Richardson lernend, die Möglichkeiten der Briefform (psychologische Analyse, Konvergenz der wechselnden Perspektiven, Authentizität der mitgeteilten Gefühle, stoffliche Entgrenzung, Dramatisierung) ausnutzt, wirkt geradezu normbildend."
"http://data.mimotext.uni-trier.de/entity/Q168"	"Brissot de Warville"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3917"	"political considerations"	"vor- bzw. quasikommunistischen Theorien der Frühaufklärung"	"Trotz aller vor- bzw. quasikommunistischen Theorien der Frühaufklärung (Curé Meslier) oder der Zeit um und nach 1750 (Abbé de Mably, Brissot de Warville) und trotz ihrer Historisierung durch Rousseau steht die Idee des Eigentums im Zentrum des bürgerlichen Liberalismus."
"http://data.mimotext.uni-trier.de/entity/Q1918"	"Le paysan perverti ou les dangers de la ville"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3902"	"criticism"	"zivilisationskritisch-moralistisch"	"Die meisten seiner Romane sind autobiographisch fundiert und zivilisationskritisch-moralistisch ausgerichtet (Le paysan perverti ou les dangers de la ville, 1776; La paysanne pervertie, 1784)."
"http://data.mimotext.uni-trier.de/entity/Q1918"	"Le paysan perverti ou les dangers de la ville"	"http://data.mimotext.uni-trier.de/entity/P39"	"http://data.mimotext.uni-trier.de/entity/Q3921"	"moral"	"zivilisationskritisch-moralistisch"	"Die meisten seiner Romane sind autobiographisch fundiert und zivilisationskritisch-moralistisch ausgerichtet (Le paysan perverti ou les dangers de la ville, 1776; La paysanne pervertie, 1784)."
