subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
http://data.mimotext.uni-trier.de/entity/Q1027	Emile	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3918	didactics	Erziehungstraktats	Nach der Veröffentlichung des Erziehungstraktats Emile 1762 läßt zuerst das Parlement de Paris, dann auch die Regierung von Genf das Buch verbrennen.
http://data.mimotext.uni-trier.de/entity/Q1027	Emile ou De l'éducation	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3918	didactics	Erziehungstraktat	In dem romanhaften Erziehungstraktat Emile ou De l'éducation (1762) führt Rousseau, wie oben angedeutet, seine philosophischen und politischen Überlegungen zu einer Synthese.
http://data.mimotext.uni-trier.de/entity/Q1027	Emile ou De l'éducation	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3922	philosophy	philosophischen	In dem romanhaften Erziehungstraktat Emile ou De l'éducation (1762) führt Rousseau, wie oben angedeutet, seine philosophischen und politischen Überlegungen zu einer Synthese.
http://data.mimotext.uni-trier.de/entity/Q1027	Emile ou De l'éducation	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3917	political considerations	politischen Überlegungen	In dem romanhaften Erziehungstraktat Emile ou De l'éducation (1762) führt Rousseau, wie oben angedeutet, seine philosophischen und politischen Überlegungen zu einer Synthese.
http://data.mimotext.uni-trier.de/entity/Q1033	Bélisaire	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3922	philosophy	Aufklärung	Der philosophische Roman legt den Schwerpunkt auf die Vermittlung von Ideen der Aufklärung. Er stellt sich am deutlichsten i in den Dienst der Aufklärung. Ideale der Aufklärung erfahren auch im utopischen Roman ihre Ausgestaltung.
http://data.mimotext.uni-trier.de/entity/Q1033	Bélisaire	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3918	didactics	Aufklärung	Er stellt sich am deutlichsten i in den Dienst der Aufklärung. Marmontels Roman Bélisaire (1767) und sein zwischen Roman und Prosaepos angesiedeltes Werk Les Incas (1777) sind prominente Beispiele.
http://data.mimotext.uni-trier.de/entity/Q1033	Bélisaire	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3918	didactics	propagiert	Marmontels 1767 veröffentlichter philosophischer Roman Bélisaire propagiert die Position der Aufklärer:
http://data.mimotext.uni-trier.de/entity/Q1033	Bélisaire	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3922	philosophy	Aufklärer	Marmontels 1767 veröffentlichter philosophischer Roman Bélisaire propagiert die Position der Aufklärer:
http://data.mimotext.uni-trier.de/entity/Q1039	L'an 2440. Rêve s'il en fût jamais	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3917	political considerations	Staatsformen	Die Reise in die Zukunft bei Mercier (L'an 2440. Rêve s'il en fût jamais, 1771) oder die Entdeckung einer unbekannten Insel bei Rétif de la Bretonne (La découverte australe, 1781) erlauben es, neue Staatsformen zu entwerfen.
http://data.mimotext.uni-trier.de/entity/Q1048	Les Incas	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3922	philosophy	Aufklärung	Der philosophische Roman legt den Schwerpunkt auf die Vermittlung von Ideen der Aufklärung. Er stellt sich am deutlichsten i in den Dienst der Aufklärung. Ideale der Aufklärung erfahren auch im utopischen Roman ihre Ausgestaltung.
http://data.mimotext.uni-trier.de/entity/Q1048	Les Incas	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3918	didactics	Aufklärung	Er stellt sich am deutlichsten i in den Dienst der Aufklärung. Marmontels Roman Bélisaire (1767) und sein zwischen Roman und Prosaepos angesiedeltes Werk Les Incas (1777) sind prominente Beispiele.
http://data.mimotext.uni-trier.de/entity/Q1048	Les Incas	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3922	philosophy	aufklärerischen	Auch Marmontels zwischen Roman und Prosaepos anzusiedelndes Werk Les Incas (1777) ist eindeutig der aufklärerischen Propaganda verpflichtet.
http://data.mimotext.uni-trier.de/entity/Q1048	Les Incas	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3918	didactics	Propaganda	Auch Marmontels zwischen Roman und Prosaepos anzusiedelndes Werk Les Incas (1777) ist eindeutig der aufklärerischen Propaganda verpflichtet.
http://data.mimotext.uni-trier.de/entity/Q1054	Adèle et Théodore	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3918	didactics	pädagogischen	Auch für den pädagogischen Roman der Mme de Genlis (Adèle et Théodore, 1782) eignet sich der Briefroman.
http://data.mimotext.uni-trier.de/entity/Q1066	Lettres écrites de Lausanne	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3921	moral	Erziehung	Die Lettres écrites de Lausanne (1785) schildern in 17 Briefen die Jugend und Erziehung der Hauptfigur Cécile.
http://data.mimotext.uni-trier.de/entity/Q1084	Les Chevaliers du cygne	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3902	criticism	Gegnerin	Der historische Roman Les Chevaliers du cygne (1795) erlaubt Mme de Genlis, einer erklärten Gegnerin der Aufklärung, ihre monarchistische Position und ihre Ablehnung der Revolution in ein mittelalterliches Gewand zu kleiden.
http://data.mimotext.uni-trier.de/entity/Q1084	Les Chevaliers du cygne	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3902	criticism	Ablehnung	Der historische Roman Les Chevaliers du cygne (1795) erlaubt Mme de Genlis, einer erklärten Gegnerin der Aufklärung, ihre monarchistische Position und ihre Ablehnung der Revolution in ein mittelalterliches Gewand zu kleiden.
http://data.mimotext.uni-trier.de/entity/Q1088	Jacques le fataliste et son maître	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3922	philosophy	Willensfreiheit und Fatalismus	Der um 1771-1773 geschriebene Roman Jacques le fataliste et son maître präsentiert sich als Gespräch zwischen dem Diener Jacques und seinem Herrn, die durch Frankreich reiten und sich dabei über Willensfreiheit und Fatalismus unterhalten.
http://data.mimotext.uni-trier.de/entity/Q1429	Julie ou La nouvelle Héloïse	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3896	analysis of passions	leidenschaftliche	Auch in dem Briefroman Julie ou La nouvelle Héloïse (1761) verarbeitet Rousseau seine zentralen Thesen. Der Hauslehrer Saint-Preux verliebt sich in seine Schülerin Julie, die seine Liebe erwidert. Aus Standesgründen widersetzt sich Julies Vater jedoch der Heirat der beiden Liebenden. Saint-Preux verlässt die Familie und geht nach Paris. Sein englischer Freund, Milord Edouard, versucht vergeblich, Julies Vater umzustimmen. Als Julie auf Wunsch des Vaters M. de Wolmar heiratet, bricht Saint-Preux zu einer Weltreise auf. Vier Jahre später folgt Saint-Preux Wolmars Einladung, zu ihm und seiner Familie – Julie hat inzwischen zwei Kinder -nach Clärens zu kommen. Es gelingt Julie und Saint-Preux, tugendhaft zu bleiben. Bei einem Spaziergang am Genfer See rettet Julie ihr Kind vor dem Ertrinken, stirbt aber wenig später an den Folgen ihres Sprunges in den kalten See. Saint-Preux übernimmt nach ihrem Tod die Erziehung ihrer Kinder. Zentrales Thema ist der Konflikt zwischen Tugend und Leidenschaft, den beide Protagonisten mit allen Höhen und Tiefen durchleben und schließlich in einem Akt höchster Beherrschung zu Gunsten der „vertu“ überwinden. Die sensibilité der Figuren und deren Gefühlskult finden in der Ichform des polyfonen Romans – Richardsons Einfluss ist unverkennbar – ihren adäquaten Ausdruck.
http://data.mimotext.uni-trier.de/entity/Q1429	Julie ou La nouvelle Héloïse	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3921	moral	moralistischer	Auch in dem Briefroman Julie ou La nouvelle Héloïse (1761) verarbeitet Rousseau seine zentralen Thesen. Der Hauslehrer Saint-Preux verliebt sich in seine Schülerin Julie, die seine Liebe erwidert. Aus Standesgründen widersetzt sich Julies Vater jedoch der Heirat der beiden Liebenden. Saint-Preux verlässt die Familie und geht nach Paris. Sein englischer Freund, Milord Edouard, versucht vergeblich, Julies Vater umzustimmen. Als Julie auf Wunsch des Vaters M. de Wolmar heiratet, bricht Saint-Preux zu einer Weltreise auf. Vier Jahre später folgt Saint-Preux Wolmars Einladung, zu ihm und seiner Familie – Julie hat inzwischen zwei Kinder -nach Clärens zu kommen. Es gelingt Julie und Saint-Preux, tugendhaft zu bleiben. Bei einem Spaziergang am Genfer See rettet Julie ihr Kind vor dem Ertrinken, stirbt aber wenig später an den Folgen ihres Sprunges in den kalten See. Saint-Preux übernimmt nach ihrem Tod die Erziehung ihrer Kinder. Zentrales Thema ist der Konflikt zwischen Tugend und Leidenschaft, den beide Protagonisten mit allen Höhen und Tiefen durchleben und schließlich in einem Akt höchster Beherrschung zu Gunsten der „vertu“ überwinden. Die sensibilité der Figuren und deren Gefühlskult finden in der Ichform des polyfonen Romans – Richardsons Einfluss ist unverkennbar – ihren adäquaten Ausdruck.
http://data.mimotext.uni-trier.de/entity/Q2240	Caliste	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3921	moral	moralischer Vorurteile und Dünkel	Mme de Charrières Hauptwerk, der Briefroman Caliste (1787), ist die Fortsetzung der Lettres écrites de Lausanne und enthält die Briefe 18 bis 25, welche die Geschichte des jungen Engländers William Beinhalten, die dieser Céciles Mutter erzählt: Seine Liebe zu Caliste, die Gespielin eines englischen Lords war, endete tragisch, weil William seine moralischen Vorurteile über Calistes Lebenswandel nicht abstreifen kann. Nach seinem Bericht trifft ein Brief ein, der ihm Calistes Tod mitteilt. B Erzählung
http://data.mimotext.uni-trier.de/entity/Q2240	Caliste	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3921	moral	Feigheit und Schwäche	Mme de Charrières Hauptwerk, der Briefroman Caliste (1787), ist die Fortsetzung der Lettres écrites de Lausanne und enthält die Briefe 18 bis 25, welche die Geschichte des jungen Engländers William Beinhalten, die dieser Céciles Mutter erzählt: Seine Liebe zu Caliste, die Gespielin eines englischen Lords war, endete tragisch, weil William seine moralischen Vorurteile über Calistes Lebenswandel nicht abstreifen kann. Nach seinem Bericht trifft ein Brief ein, der ihm Calistes Tod mitteilt. B Erzählung
http://data.mimotext.uni-trier.de/entity/Q240	Laclos	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3896	analysis of passions	psychologischen	Mit der psychologischen Analyse der Leidenschaft und der Triebkräfte der Figuren, der sensibilité Mme de Tourvels und der Schilderung einer moralisch korrupten Gesellschaftsschicht klingen Elemente der lizenziösen Literatur, des Sittenromans und des empfindsamen Romans an. Die Form des Briefromans ermöglicht es Laclos darüber hinaus, die einzelnen Figuren durch ihren Schreibstil zu charakterisieren:
http://data.mimotext.uni-trier.de/entity/Q306	Diderot	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3921	moral	Tugenden	Zwischen traditioneller Tragödie und Komödie, die weder in der Handlung noch im Figurenpersonal dem bürgerlichen Publikum Rechnung tragen, siedelt Diderot das genre sérieux an, das die soziale und familiäre Situation und den Beruf („condition“) von bürgerlichen Figuren sowie deren Pflichten, Tugenden und familiäre Konflikte behandeln soll.
http://data.mimotext.uni-trier.de/entity/Q306	Diderot	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3896	analysis of passions	emotionale	In diesen später unter dem Titel Salons bekannten neun Berichten (1759-1781) spricht sich Diderot für eine emotionale Wirkung der Kunst aus:
