subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
http://www.wikidata.org/entity/Q447	Encyclopédie	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3918	didactics	Aufklärung	Mit der Encyclopédie erscheint zudem ab 1751 ein Werk, das als Kompendium des kritischen Wissens zum Symbol der Aufklärung avanciert.
http://data.mimotext.uni-trier.de/entity/Q981	Voltaires	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3918	didactics	Einfluss	Voltaires Einfluss und Rolle bleiben entscheidend im Kampf gegen Despotie, Aberglaube und Intoleranz.
	Mme du Deffands	http://data.mimotext.uni-trier.de/entity/P38	http://data.mimotext.uni-trier.de/entity/Q3908	eloquent tone	beredtes	Die Briefwechsel Mme du Deffands mit u. a. Horace Walpole, der Duchesse de Choiseul und Voltaire sind nicht nur ein beredtes Zeugnis ihrer scharfsinnigen Beobachtungen, sondern vor allem ein bedeutendes Dokument der Epoche (s. S. 118).
http://www.wikidata.org/entity/Q450354	Julie de Lespinasse	http://data.mimotext.uni-trier.de/entity/P38	http://data.mimotext.uni-trier.de/entity/Q3907	sensibility	empfindsame	Neben ihrer Rolle als Gastgeberin brilliert Julie de Lespinasse als empfindsame Briefeschreiberin, wie ihre von Leidenschaftlichkeit und psychologischer Selbstanalyse durchdrungenen Liebesbriefe an M. de Guibert beweisen (s. S. 118).
http://www.wikidata.org/entity/Q450354	Julie de Lespinasse	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3896	analysis of passions	psychologischer	Neben ihrer Rolle als Gastgeberin brilliert Julie de Lespinasse als empfindsame Briefeschreiberin, wie ihre von Leidenschaftlichkeit und psychologischer Selbstanalyse durchdrungenen Liebesbriefe an M. de Guibert beweisen (s. S. 118).
http://data.mimotext.uni-trier.de/entity/Q306	Diderot	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3921	moral	Tugenden	Zwischen traditioneller Tragödie und Komödie, die weder in der Handlung noch im Figurenpersonal dem bürgerlichen Publikum Rechnung tragen, siedelt Diderot das genre sérieux an, das die soziale und familiäre Situation und den Beruf („condition“) von bürgerlichen Figuren sowie deren Pflichten, Tugenden und familiäre Konflikte behandeln soll.
http://data.mimotext.uni-trier.de/entity/Q306	Diderot	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3896	analysis of passions	emotionale	In diesen später unter dem Titel Salons bekannten neun Berichten (1759-1781) spricht sich Diderot für eine emotionale Wirkung der Kunst aus:
http://data.mimotext.uni-trier.de/entity/Q306	er	http://data.mimotext.uni-trier.de/entity/P39	http://data.mimotext.uni-trier.de/entity/Q3902	criticism	Kunstkritiker	Durch seine Arbeit als Kunstkritiker macht er die Bekanntschaft der Maler Chardin, Vernet und Greuze sowie des Bildhauers Falconet.
http://data.mimotext.uni-trier.de/entity/Q306	Diderots	http://data.mimotext.uni-trier.de/entity/P38	http://data.mimotext.uni-trier.de/entity/Q3907	sensibility	empfindsamen	Diderots Romane, die er bis zu seinem Tod mehrmals überarbeitet, entziehen sich einer eindeutigen Klassifizierung. Vom englischen empfindsamen Roman Richardsons geprägt, weisen sie mit der Parodie traditioneller Romanformen, eingeschobenen romantheoretischen Reflexionen unter dem Einfluss von Sternes Life and Opinions of Tristram Shandy (1760-1767) und innovativen Erzählverfahren auf moderne Romanformen voraus.
http://data.mimotext.uni-trier.de/entity/Q306	Diderots	http://data.mimotext.uni-trier.de/entity/P38	http://data.mimotext.uni-trier.de/entity/Q3903	artistic imitation	Parodie	Diderots Romane, die er bis zu seinem Tod mehrmals überarbeitet, entziehen sich einer eindeutigen Klassifizierung. Vom englischen empfindsamen Roman Richardsons geprägt, weisen sie mit der Parodie traditioneller Romanformen, eingeschobenen romantheoretischen Reflexionen unter dem Einfluss von Sternes Life and Opinions of Tristram Shandy (1760-1767) und innovativen Erzählverfahren auf moderne Romanformen voraus.
